x_mm,y_mm,z_mm
7.200000000000000000e+01,7.200000000000000000e+01,4.050000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.080000000000000000e+02
7.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.080000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
5.000000000000000000e+00,5.300000000000000000e+01,4.380000000000000000e+02
1.370000000000000000e+02,3.400000000000000000e+01,4.410000000000000000e+02
7.800000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
5.000000000000000000e+00,5.300000000000000000e+01,4.520000000000000000e+02
7.800000000000000000e+01,7.000000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.050000000000000000e+02
7.200000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.500000000000000000e+01,4.070000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.060000000000000000e+02
7.900000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.070000000000000000e+02
5.000000000000000000e+00,5.200000000000000000e+01,4.470000000000000000e+02
7.300000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
1.490000000000000000e+02,5.800000000000000000e+01,4.390000000000000000e+02
8.100000000000000000e+01,7.300000000000000000e+01,4.080000000000000000e+02
1.400000000000000000e+02,3.800000000000000000e+01,4.360000000000000000e+02
7.200000000000000000e+01,8.700000000000000000e+01,2.250000000000000000e+02
7.400000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.100000000000000000e+01,4.050000000000000000e+02
7.700000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.900000000000000000e+01,4.080000000000000000e+02
8.200000000000000000e+01,7.500000000000000000e+01,4.060000000000000000e+02
7.000000000000000000e+01,7.500000000000000000e+01,4.040000000000000000e+02
7.400000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.700000000000000000e+01,2.290000000000000000e+02
8.200000000000000000e+01,7.500000000000000000e+01,4.040000000000000000e+02
7.100000000000000000e+01,7.300000000000000000e+01,4.070000000000000000e+02
8.200000000000000000e+01,7.400000000000000000e+01,4.050000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.050000000000000000e+02
7.600000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
1.370000000000000000e+02,3.300000000000000000e+01,4.440000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
1.510000000000000000e+02,7.300000000000000000e+01,4.380000000000000000e+02
7.300000000000000000e+01,7.100000000000000000e+01,4.040000000000000000e+02
8.200000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
1.000000000000000000e+01,4.000000000000000000e+01,4.390000000000000000e+02
5.000000000000000000e+00,5.300000000000000000e+01,4.380000000000000000e+02
8.200000000000000000e+01,7.300000000000000000e+01,4.050000000000000000e+02
1.220000000000000000e+02,1.700000000000000000e+01,4.360000000000000000e+02
6.500000000000000000e+01,1.500000000000000000e+02,4.410000000000000000e+02
1.410000000000000000e+02,3.900000000000000000e+01,4.330000000000000000e+02
8.300000000000000000e+01,7.700000000000000000e+01,4.060000000000000000e+02
7.800000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
1.500000000000000000e+02,8.500000000000000000e+01,4.420000000000000000e+02
7.300000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.800000000000000000e+01,4.060000000000000000e+02
3.000000000000000000e+00,9.200000000000000000e+01,4.420000000000000000e+02
7.300000000000000000e+01,8.200000000000000000e+01,4.040000000000000000e+02
7.600000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,8.300000000000000000e+01,4.040000000000000000e+02
7.700000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.300000000000000000e+01,4.070000000000000000e+02
7.500000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.900000000000000000e+01,4.060000000000000000e+02
7.700000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
7.100000000000000000e+01,7.200000000000000000e+01,4.050000000000000000e+02
7.400000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.070000000000000000e+02
8.000000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
1.900000000000000000e+01,2.700000000000000000e+01,4.380000000000000000e+02
7.500000000000000000e+01,8.300000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.300000000000000000e+01,4.040000000000000000e+02
7.800000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.300000000000000000e+01,7.700000000000000000e+01,4.060000000000000000e+02
7.500000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,8.300000000000000000e+01,4.040000000000000000e+02
1.470000000000000000e+02,5.100000000000000000e+01,4.310000000000000000e+02
7.400000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,1.510000000000000000e+02,4.410000000000000000e+02
7.600000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.700000000000000000e+01,2.170000000000000000e+02
7.200000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.400000000000000000e+01,4.070000000000000000e+02
8.200000000000000000e+01,7.500000000000000000e+01,4.070000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.060000000000000000e+02
8.200000000000000000e+01,8.700000000000000000e+01,2.650000000000000000e+02
8.000000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+02,4.360000000000000000e+02
7.200000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
