x_mm,y_mm,z_mm
7.200000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
7.200000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.070000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
7.400000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,8.100000000000000000e+01,4.050000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
1.400000000000000000e+01,3.300000000000000000e+01,4.380000000000000000e+02
7.500000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.100000000000000000e+01,4.050000000000000000e+02
1.460000000000000000e+02,5.000000000000000000e+01,4.340000000000000000e+02
8.200000000000000000e+01,6.600000000000000000e+01,2.520000000000000000e+02
7.400000000000000000e+01,8.200000000000000000e+01,4.040000000000000000e+02
1.490000000000000000e+02,5.700000000000000000e+01,4.350000000000000000e+02
7.400000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
7.300000000000000000e+01,7.100000000000000000e+01,4.040000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,8.800000000000000000e+01,1.960000000000000000e+02
1.500000000000000000e+02,8.700000000000000000e+01,4.430000000000000000e+02
7.100000000000000000e+01,7.900000000000000000e+01,4.070000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.040000000000000000e+02
7.800000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.400000000000000000e+01,4.070000000000000000e+02
6.800000000000000000e+01,6.800000000000000000e+01,2.500000000000000000e+02
7.400000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
7.100000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
1.500000000000000000e+02,6.300000000000000000e+01,4.370000000000000000e+02
1.440000000000000000e+02,4.500000000000000000e+01,4.320000000000000000e+02
7.300000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
1.510000000000000000e+02,7.600000000000000000e+01,4.380000000000000000e+02
7.200000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,1.140000000000000000e+02
7.100000000000000000e+01,7.300000000000000000e+01,4.050000000000000000e+02
7.400000000000000000e+01,8.800000000000000000e+01,2.120000000000000000e+02
7.200000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.060000000000000000e+02
7.600000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
1.510000000000000000e+02,6.900000000000000000e+01,4.380000000000000000e+02
7.500000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.080000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.060000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.400000000000000000e+01,4.060000000000000000e+02
7.400000000000000000e+01,8.800000000000000000e+01,2.500000000000000000e+02
7.400000000000000000e+01,8.200000000000000000e+01,4.040000000000000000e+02
7.400000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
1.500000000000000000e+02,6.500000000000000000e+01,4.370000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.080000000000000000e+02
7.700000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,6.600000000000000000e+01,1.740000000000000000e+02
7.400000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
7.800000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
1.190000000000000000e+02,7.400000000000000000e+01,7.100000000000000000e+01
7.300000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.800000000000000000e+01,4.060000000000000000e+02
7.100000000000000000e+01,7.400000000000000000e+01,4.050000000000000000e+02
7.700000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.050000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
1.340000000000000000e+02,7.900000000000000000e+01,8.200000000000000000e+01
1.370000000000000000e+02,3.400000000000000000e+01,4.410000000000000000e+02
7.500000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,6.500000000000000000e+01,1.810000000000000000e+02
6.900000000000000000e+01,8.700000000000000000e+01,2.500000000000000000e+02
1.450000000000000000e+02,4.800000000000000000e+01,4.350000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
1.370000000000000000e+02,1.200000000000000000e+02,4.390000000000000000e+02
7.500000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,6.600000000000000000e+01,2.500000000000000000e+02
7.600000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
6.900000000000000000e+01,8.500000000000000000e+01,2.600000000000000000e+02
7.100000000000000000e+01,6.600000000000000000e+01,2.500000000000000000e+02
7.600000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,6.700000000000000000e+01,2.500000000000000000e+02
7.300000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,8.200000000000000000e+01,4.060000000000000000e+02
7.200000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.070000000000000000e+02
7.400000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.300000000000000000e+01,4.040000000000000000e+02
1.190000000000000000e+02,7.400000000000000000e+01,8.200000000000000000e+01
7.400000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.800000000000000000e+01,4.070000000000000000e+02
7.300000000000000000e+01,7.100000000000000000e+01,4.050000000000000000e+02
7.800000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.060000000000000000e+02
7.100000000000000000e+01,6.500000000000000000e+01,2.500000000000000000e+02
7.800000000000000000e+01,1.000000000000000000e+00,4.360000000000000000e+02
7.600000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
