x,y,z
230,89,78
230,89,79
230,89,80
243,64,72
243,64,73
243,64,74
243,64,75
243,64,76
243,64,77
243,64,78
243,64,79
243,64,80
243,64,81
243,65,69
243,65,70
243,65,71
243,65,72
243,65,73
243,65,74
243,65,75
243,65,76
243,65,77
243,65,78
243,65,79
243,65,80
243,65,81
243,65,82
243,65,83
243,66,68
243,66,69
243,66,70
243,66,71
243,66,72
243,66,81
243,66,82
243,66,83
243,66,84
243,67,67
243,67,68
243,67,69
243,67,70
243,67,71
243,67,82
243,67,83
243,67,84
243,67,85
243,68,66
243,68,67
243,68,68
243,68,84
243,68,85
243,68,86
243,69,65
243,69,66
243,69,67
243,69,68
243,69,85
243,69,86
243,69,87
243,70,65
243,70,66
243,70,67
243,70,85
243,70,86
243,70,87
243,70,88
243,71,65
243,71,66
243,71,86
243,71,87
243,71,88
243,72,64
243,72,65
243,72,66
243,72,87
243,72,88
243,73,64
243,73,65
243,73,66
243,73,87
243,73,88
243,74,64
243,74,65
243,74,87
243,74,88
243,74,89
243,75,64
243,75,65
243,75,88
243,75,89
243,76,64
243,76,65
243,76,88
243,76,89
243,77,64
243,77,65
243,77,88
243,77,89
243,78,64
243,78,65
243,78,87
243,78,88
243,78,89
243,79,64
243,79,65
243,79,87
243,79,88
243,79,89
243,80,64
243,80,65
243,80,66
243,80,87
243,80,88
243,81,64
243,81,65
243,81,66
243,81,86
243,81,87
243,81,88
243,82,65
243,82,66
243,82,67
243,82,86
243,82,87
243,82,88
243,83,65
243,83,66
243,83,67
243,83,85
243,83,86
243,83,87
243,84,66
243,84,67
243,84,68
243,84,84
243,84,85
243,84,86
243,84,87
243,85,67
243,85,68
243,85,69
243,85,83
243,85,84
243,85,85
243,85,86
243,86,67
243,86,68
243,86,69
243,86,70
243,86,71
243,86,82
243,86,83
243,86,84
243,86,85
243,87,68
243,87,69
243,87,70
243,87,71
243,87,72
243,87,73
243,87,74
243,87,79
243,87,80
243,87,81
243,87,82
243,87,83
243,87,84
243,88,70
243,88,71
243,88,72
243,88,73
243,88,74
243,88,75
243,88,76
243,88,77
243,88,78
243,88,79
243,88,80
243,88,81
243,88,82
243,89,73
243,89,74
243,89,75
243,89,76
243,89,77
243,89,78
243,89,79
243,89,80
244,64,72
244,64,73
244,64,74
244,64,75
244,64,76
244,64,77
244,64,78
244,64,79
244,64,80
244,64,81
244,65,69
244,65,70
244,65,71
244,65,72
244,65,73
244,65,74
244,65,75
244,65,76
244,65,77
244,65,78
244,65,79
244,65,80
244,65,81
244,65,82
244,65,83
244,66,68
244,66,69
244,66,70
244,66,71
244,66,72
244,66,81
244,66,82
244,66,83
244,66,84
244,67,67
244,67,68
244,67,69
244,67,70
244,67,71
244,67,82
244,67,83
244,67,84
244,67,85
244,68,66
244,68,67
244,68,68
244,68,84
244,68,85
244,68,86
244,69,65
244,69,66
244,69,67
244,69,68
244,69,85
244,69,86
244,69,87
244,70,65
244,70,66
244,70,67
244,70,85
244,70,86
244,70,87
244,70,88
244,71,65
244,71,66
244,71,86
244,71,87
244,71,88
244,72,64
244,72,65
244,72,66
244,72,87
244,72,88
244,73,64
244,73,65
244,73,66
244,73,87
244,73,88
244,74,64
244,74,65
244,74,87
244,74,88
244,74,89
244,75,64
244,75,65
244,75,88
244,75,89
244,76,64
244,76,65
244,76,88
244,76,89
244,77,64
244,77,65
244,77,88
244,77,89
244,78,64
244,78,65
244,78,87
244,78,88
244,78,89
244,79,64
244,79,65
244,79,87
244,79,88
244,79,89
244,80,64
244,80,65
244,80,66
244,80,87
244,80,88
244,81,64
244,81,65
244,81,66
244,81,86
244,81,87
244,81,88
244,82,65
244,82,66
244,82,67
244,82,86
244,82,87
244,82,88
244,83,65
244,83,66
244,83,67
244,83,85
244,83,86
244,83,87
244,84,66
244,84,67
244,84,68
244,84,84
244,84,85
244,84,86
244,84,87
244,85,67
244,85,68
244,85,69
244,85,83
244,85,84
244,85,85
244,85,86
244,86,67
244,86,68
244,86,69
244,86,70
244,86,71
244,86,82
244,86,83
244,86,84
244,86,85
244,87,68
244,87,69
244,87,70
244,87,71
244,87,72
244,87,73
244,87,74
244,87,79
244,87,80
244,87,81
244,87,82
244,87,83
244,87,84
244,88,70
244,88,71
244,88,72
244,88,73
244,88,74
244,88,75
244,88,76
244,88,77
244,88,78
244,88,79
244,88,80
244,88,81
244,88,82
244,89,73
244,89,74
244,89,75
244,89,76
244,89,77
244,89,78
244,89,79
244,89,80
245,64,72
245,64,73
245,64,74
245,64,75
245,64,76
245,64,77
245,64,78
245,64,79
245,64,80
245,64,81
245,65,69
245,65,70
245,65,71
245,65,72
245,65,73
245,65,74
245,65,75
245,65,76
245,65,77
245,65,78
245,65,79
245,65,80
245,65,81
245,65,82
245,65,83
245,66,68
245,66,69
245,66,70
245,66,71
245,66,72
245,66,81
245,66,82
245,66,83
245,66,84
245,67,67
245,67,68
245,67,69
245,67,70
245,67,71
245,67,82
245,67,83
245,67,84
245,67,85
245,68,66
245,68,67
245,68,68
245,68,84
245,68,85
245,68,86
245,69,65
245,69,66
245,69,67
245,69,68
245,69,85
245,69,86
245,69,87
245,70,65
245,70,66
245,70,67
245,70,85
245,70,86
245,70,87
245,70,88
245,71,65
245,71,66
245,71,86
245,71,87
245,71,88
245,72,64
245,72,65
245,72,66
245,72,87
245,72,88
245,73,64
245,73,65
245,73,66
245,73,87
245,73,88
245,74,64
245,74,65
245,74,87
245,74,88
245,74,89
245,75,64
245,75,65
245,75,88
245,75,89
245,76,64
245,76,65
245,76,88
245,76,89
245,77,64
245,77,65
245,77,88
245,77,89
245,78,64
245,78,65
245,78,88
245,78,89
245,79,64
245,79,65
245,79,87
245,79,88
245,79,89
245,80,64
245,80,65
245,80,66
245,80,87
245,80,88
245,81,64
245,81,65
245,81,66
245,81,86
245,81,87
245,81,88
245,82,65
245,82,66
245,82,67
245,82,86
245,82,87
245,82,88
245,83,65
245,83,66
245,83,67
245,83,85
245,83,86
245,83,87
245,84,66
245,84,67
245,84,68
245,84,84
245,84,85
245,84,86
245,84,87
245,85,67
245,85,68
245,85,69
245,85,83
245,85,84
245,85,85
245,85,86
245,86,67
245,86,68
245,86,69
245,86,70
245,86,71
245,86,82
245,86,83
245,86,84
245,86,85
245,87,68
245,87,69
245,87,70
245,87,71
245,87,72
245,87,73
245,87,79
245,87,80
245,87,81
245,87,82
245,87,83
245,87,84
245,88,70
245,88,71
245,88,72
245,88,73
245,88,74
245,88,75
245,88,76
245,88,77
245,88,78
245,88,79
245,88,80
245,88,81
245,88,82
245,89,73
245,89,74
245,89,75
245,89,76
245,89,77
245,89,78
245,89,79
245,89,80
246,64,72
246,64,73
246,64,74
246,64,75
246,64,76
246,64,77
246,64,78
246,64,79
246,64,80
246,64,81
246,65,69
246,65,70
246,65,71
246,65,72
246,65,73
246,65,74
246,65,75
246,65,76
246,65,77
246,65,78
246,65,79
246,65,80
246,65,81
246,65,82
246,65,83
246,66,68
246,66,69
246,66,70
246,66,71
246,66,72
246,66,81
246,66,82
246,66,83
246,66,84
246,67,67
246,67,68
246,67,69
246,67,70
246,67,71
246,67,82
246,67,83
246,67,84
246,67,85
246,68,66
246,68,67
246,68,68
246,68,84
246,68,85
246,68,86
246,69,65
246,69,66
246,69,67
246,69,68
246,69,85
246,69,86
246,69,87
246,70,65
246,70,66
246,70,67
246,70,85
246,70,86
246,70,87
246,70,88
246,71,65
246,71,66
246,71,86
246,71,87
246,71,88
246,72,64
246,72,65
246,72,66
246,72,87
246,72,88
246,73,64
246,73,65
246,73,66
246,73,87
246,73,88
246,74,64
246,74,65
246,74,87
246,74,88
246,74,89
246,75,64
246,75,65
246,75,88
246,75,89
246,76,64
246,76,65
246,76,88
246,76,89
246,77,64
246,77,65
246,77,88
246,77,89
246,78,64
246,78,65
246,78,88
246,78,89
246,79,64
246,79,65
246,79,87
246,79,88
246,79,89
246,80,64
246,80,65
246,80,66
246,80,87
246,80,88
246,81,64
246,81,65
246,81,66
246,81,86
246,81,87
246,81,88
246,82,65
246,82,66
246,82,67
246,82,86
246,82,87
246,82,88
246,83,65
246,83,66
246,83,67
246,83,85
246,83,86
246,83,87
246,84,66
246,84,67
246,84,68
246,84,84
246,84,85
246,84,86
246,84,87
246,85,67
246,85,68
246,85,69
246,85,83
246,85,84
246,85,85
246,85,86
246,86,67
246,86,68
246,86,69
246,86,70
246,86,71
246,86,82
246,86,83
246,86,84
246,86,85
246,87,68
246,87,69
246,87,70
246,87,71
246,87,72
246,87,73
246,87,79
246,87,80
246,87,81
246,87,82
246,87,83
246,87,84
246,88,70
246,88,71
246,88,72
246,88,73
246,88,74
246,88,75
246,88,76
246,88,77
246,88,78
246,88,79
246,88,80
246,88,81
246,88,82
246,89,73
246,89,74
246,89,75
246,89,76
246,89,77
246,89,78
246,89,79
246,89,80
247,64,72
247,64,73
247,64,74
247,64,75
247,64,76
247,64,77
247,64,78
247,64,79
247,64,80
247,64,81
247,65,69
247,65,70
247,65,71
247,65,72
247,65,73
247,65,74
247,65,75
247,65,76
247,65,77
247,65,78
247,65,79
247,65,80
247,65,81
247,65,82
247,65,83
247,66,68
247,66,69
247,66,70
247,66,71
247,66,72
247,66,81
247,66,82
247,66,83
247,66,84
247,67,67
247,67,68
247,67,69
247,67,70
247,67,71
247,67,82
247,67,83
247,67,84
247,67,85
247,68,66
247,68,67
247,68,68
247,68,84
247,68,85
247,68,86
247,69,65
247,69,66
247,69,67
247,69,68
247,69,85
247,69,86
247,69,87
247,70,65
247,70,66
247,70,67
247,70,85
247,70,86
247,70,87
247,70,88
247,71,65
247,71,66
247,71,86
247,71,87
247,71,88
247,72,64
247,72,65
247,72,66
247,72,87
247,72,88
247,73,64
247,73,65
247,73,66
247,73,87
247,73,88
247,74,64
247,74,65
247,74,87
247,74,88
247,74,89
247,75,64
247,75,65
247,75,88
247,75,89
247,76,64
247,76,65
247,76,88
247,76,89
247,77,64
247,77,65
247,77,88
247,77,89
247,78,64
247,78,65
247,78,88
247,78,89
247,79,64
247,79,65
247,79,87
247,79,88
247,79,89
247,80,64
247,80,65
247,80,66
247,80,87
247,80,88
247,81,64
247,81,65
247,81,66
247,81,86
247,81,87
247,81,88
247,82,65
247,82,66
247,82,67
247,82,86
247,82,87
247,82,88
247,83,65
247,83,66
247,83,67
247,83,85
247,83,86
247,83,87
247,84,66
247,84,67
247,84,68
247,84,84
247,84,85
247,84,86
247,84,87
247,85,67
247,85,68
247,85,69
247,85,83
247,85,84
247,85,85
247,85,86
247,86,67
247,86,68
247,86,69
247,86,70
247,86,71
247,86,82
247,86,83
247,86,84
247,86,85
247,87,68
247,87,69
247,87,70
247,87,71
247,87,72
247,87,73
247,87,79
247,87,80
247,87,81
247,87,82
247,87,83
247,87,84
247,88,70
247,88,71
247,88,72
247,88,73
247,88,74
247,88,75
247,88,76
247,88,77
247,88,78
247,88,79
247,88,80
247,88,81
247,88,82
247,89,73
247,89,74
247,89,75
247,89,76
247,89,77
247,89,78
247,89,79
247,89,80
248,64,72
248,64,73
248,64,74
248,64,75
248,64,76
248,64,77
248,64,78
248,64,79
248,64,80
248,64,81
248,65,69
248,65,70
248,65,71
248,65,72
248,65,73
248,65,74
248,65,75
248,65,76
248,65,77
248,65,78
248,65,79
248,65,80
248,65,81
248,65,82
248,65,83
248,66,68
248,66,69
248,66,70
248,66,71
248,66,72
248,66,81
248,66,82
248,66,83
248,66,84
248,67,67
248,67,68
248,67,69
248,67,70
248,67,71
248,67,82
248,67,83
248,67,84
248,67,85
248,68,66
248,68,67
248,68,68
248,68,84
248,68,85
248,68,86
248,69,65
248,69,66
248,69,67
248,69,68
248,69,85
248,69,86
248,69,87
248,70,65
248,70,66
248,70,67
248,70,85
248,70,86
248,70,87
248,70,88
248,71,65
248,71,66
248,71,86
248,71,87
248,71,88
248,72,64
248,72,65
248,72,66
248,72,87
248,72,88
248,73,64
248,73,65
248,73,66
248,73,87
248,73,88
248,74,64
248,74,65
248,74,87
248,74,88
248,74,89
248,75,64
248,75,65
248,75,88
248,75,89
248,76,64
248,76,65
248,76,88
248,76,89
248,77,64
248,77,65
248,77,88
248,77,89
248,78,64
248,78,65
248,78,88
248,78,89
248,79,64
248,79,65
248,79,87
248,79,88
248,79,89
248,80,64
248,80,65
248,80,66
248,80,87
248,80,88
248,81,64
248,81,65
248,81,66
248,81,86
248,81,87
248,81,88
248,82,65
248,82,66
248,82,67
248,82,86
248,82,87
248,82,88
248,83,65
248,83,66
248,83,67
248,83,85
248,83,86
248,83,87
248,84,66
248,84,67
248,84,68
248,84,84
248,84,85
248,84,86
248,84,87
248,85,67
248,85,68
248,85,69
248,85,83
248,85,84
248,85,85
248,85,86
248,86,67
248,86,68
248,86,69
248,86,70
248,86,71
248,86,82
248,86,83
248,86,84
248,86,85
248,87,68
248,87,69
248,87,70
248,87,71
248,87,72
248,87,73
248,87,79
248,87,80
248,87,81
248,87,82
248,87,83
248,87,84
248,88,70
248,88,71
248,88,72
248,88,73
248,88,74
248,88,75
248,88,76
248,88,77
248,88,78
248,88,79
248,88,80
248,88,81
248,88,82
248,89,73
248,89,74
248,89,75
248,89,76
248,89,77
248,89,78
248,89,79
248,89,80
249,64,72
249,64,73
249,64,74
249,64,75
249,64,76
249,64,77
249,64,78
249,64,79
249,64,80
249,64,81
249,65,69
249,65,70
249,65,71
249,65,72
249,65,73
249,65,74
249,65,75
249,65,76
249,65,77
249,65,78
249,65,79
249,65,80
249,65,81
249,65,82
249,65,83
249,66,68
249,66,69
249,66,70
249,66,71
249,66,72
249,66,81
249,66,82
249,66,83
249,66,84
249,67,67
249,67,68
249,67,69
249,67,70
249,67,71
249,67,82
249,67,83
249,67,84
249,67,85
249,68,66
249,68,67
249,68,68
249,68,84
249,68,85
249,68,86
249,69,65
249,69,66
249,69,67
249,69,68
249,69,85
249,69,86
249,69,87
249,70,65
249,70,66
249,70,67
249,70,85
249,70,86
249,70,87
249,70,88
249,71,65
249,71,66
249,71,86
249,71,87
249,71,88
249,72,64
249,72,65
249,72,66
249,72,87
249,72,88
249,73,64
249,73,65
249,73,66
249,73,87
249,73,88
249,74,64
249,74,65
249,74,87
249,74,88
249,74,89
249,75,64
249,75,65
249,75,88
249,75,89
249,76,64
249,76,65
249,76,88
249,76,89
249,77,64
249,77,65
249,77,88
249,77,89
249,78,64
249,78,65
249,78,88
249,78,89
249,79,64
249,79,65
249,79,87
249,79,88
249,79,89
249,80,64
249,80,65
249,80,66
249,80,87
249,80,88
249,81,64
249,81,65
249,81,66
249,81,86
249,81,87
249,81,88
249,82,65
249,82,66
249,82,67
249,82,86
249,82,87
249,82,88
249,83,65
249,83,66
249,83,67
249,83,85
249,83,86
249,83,87
249,84,66
249,84,67
249,84,68
249,84,84
249,84,85
249,84,86
249,84,87
249,85,67
249,85,68
249,85,69
249,85,83
249,85,84
249,85,85
249,85,86
249,86,67
249,86,68
249,86,69
249,86,70
249,86,71
249,86,82
249,86,83
249,86,84
249,86,85
249,87,68
249,87,69
249,87,70
249,87,71
249,87,72
249,87,73
249,87,79
249,87,80
249,87,81
249,87,82
249,87,83
249,87,84
249,88,70
249,88,71
249,88,72
249,88,73
249,88,74
249,88,75
249,88,76
249,88,77
249,88,78
249,88,79
249,88,80
249,88,81
249,88,82
249,89,73
249,89,74
249,89,75
249,89,76
249,89,77
249,89,78
249,89,79
249,89,80
250,64,72
250,64,73
250,64,74
250,64,75
250,64,76
250,64,77
250,64,78
250,64,79
250,64,80
250,64,81
250,65,69
250,65,70
250,65,71
250,65,72
250,65,73
250,65,74
250,65,75
250,65,76
250,65,77
250,65,78
250,65,79
250,65,80
250,65,81
250,65,82
250,65,83
250,66,68
250,66,69
250,66,70
250,66,71
250,66,72
250,66,81
250,66,82
250,66,83
250,66,84
250,67,67
250,67,68
250,67,69
250,67,70
250,67,71
250,67,82
250,67,83
250,67,84
250,67,85
250,68,66
250,68,67
250,68,68
250,68,84
250,68,85
250,68,86
250,69,65
250,69,66
250,69,67
250,69,68
250,69,85
250,69,86
250,69,87
250,70,65
250,70,66
250,70,67
250,70,85
250,70,86
250,70,87
250,70,88
250,71,65
250,71,66
250,71,86
250,71,87
250,71,88
250,72,64
250,72,65
250,72,66
250,72,87
250,72,88
250,73,64
250,73,65
250,73,66
250,73,87
250,73,88
250,74,64
250,74,65
250,74,87
250,74,88
250,74,89
250,75,64
250,75,65
250,75,88
250,75,89
250,76,64
250,76,65
250,76,88
250,76,89
250,77,64
250,77,65
250,77,88
250,77,89
250,78,64
250,78,65
250,78,88
250,78,89
250,79,64
250,79,65
250,79,87
250,79,88
250,79,89
250,80,64
250,80,65
250,80,66
250,80,87
250,80,88
250,81,64
250,81,65
250,81,66
250,81,86
250,81,87
250,81,88
250,82,65
250,82,66
250,82,67
250,82,86
250,82,87
250,82,88
250,83,65
250,83,66
250,83,67
250,83,85
250,83,86
250,83,87
250,84,66
250,84,67
250,84,68
250,84,84
250,84,85
250,84,86
250,84,87
250,85,67
250,85,68
250,85,69
250,85,83
250,85,84
250,85,85
250,85,86
250,86,67
250,86,68
250,86,69
250,86,70
250,86,71
250,86,82
250,86,83
250,86,84
250,86,85
250,87,68
250,87,69
250,87,70
250,87,71
250,87,72
250,87,73
250,87,79
250,87,80
250,87,81
250,87,82
250,87,83
250,87,84
250,88,70
250,88,71
250,88,72
250,88,73
250,88,74
250,88,75
250,88,76
250,88,77
250,88,78
250,88,79
250,88,80
250,88,81
250,88,82
250,89,73
250,89,74
250,89,75
250,89,76
250,89,77
250,89,78
250,89,79
250,89,80
251,64,72
251,64,73
251,64,74
251,64,75
251,64,76
251,64,77
251,64,78
251,64,79
251,64,80
251,64,81
251,65,69
251,65,70
251,65,71
251,65,72
251,65,73
251,65,74
251,65,75
251,65,76
251,65,77
251,65,78
251,65,79
251,65,80
251,65,81
251,65,82
251,65,83
251,66,68
251,66,69
251,66,70
251,66,71
251,66,72
251,66,81
251,66,82
251,66,83
251,66,84
251,67,67
251,67,68
251,67,69
251,67,70
251,67,71
251,67,82
251,67,83
251,67,84
251,67,85
251,68,66
251,68,67
251,68,68
251,68,84
251,68,85
251,68,86
251,69,65
251,69,66
251,69,67
251,69,68
251,69,85
251,69,86
251,69,87
251,70,65
251,70,66
251,70,67
251,70,85
251,70,86
251,70,87
251,70,88
251,71,65
251,71,66
251,71,86
251,71,87
251,71,88
251,72,64
251,72,65
251,72,66
251,72,87
251,72,88
251,73,64
251,73,65
251,73,66
251,73,87
251,73,88
251,74,64
251,74,65
251,74,87
251,74,88
251,74,89
251,75,64
251,75,65
251,75,88
251,75,89
251,76,64
251,76,65
251,76,88
251,76,89
251,77,64
251,77,65
251,77,88
251,77,89
251,78,64
251,78,65
251,78,88
251,78,89
251,79,64
251,79,65
251,79,87
251,79,88
251,79,89
251,80,64
251,80,65
251,80,66
251,80,87
251,80,88
251,81,64
251,81,65
251,81,66
251,81,86
251,81,87
251,81,88
251,82,65
251,82,66
251,82,67
251,82,86
251,82,87
251,82,88
251,83,65
251,83,66
251,83,67
251,83,85
251,83,86
251,83,87
251,84,66
251,84,67
251,84,68
251,84,84
251,84,85
251,84,86
251,84,87
251,85,67
251,85,68
251,85,69
251,85,83
251,85,84
251,85,85
251,85,86
251,86,67
251,86,68
251,86,69
251,86,70
251,86,71
251,86,82
251,86,83
251,86,84
251,86,85
251,87,68
251,87,69
251,87,70
251,87,71
251,87,72
251,87,73
251,87,79
251,87,80
251,87,81
251,87,82
251,87,83
251,87,84
251,88,70
251,88,71
251,88,72
251,88,73
251,88,74
251,88,75
251,88,76
251,88,77
251,88,78
251,88,79
251,88,80
251,88,81
251,88,82
251,89,73
251,89,74
251,89,75
251,89,76
251,89,77
251,89,78
251,89,79
251,89,80
252,64,72
252,64,73
252,64,74
252,64,75
252,64,76
252,64,77
252,64,78
252,64,79
252,64,80
252,64,81
252,65,69
252,65,70
252,65,71
252,65,72
252,65,73
252,65,74
252,65,75
252,65,76
252,65,77
252,65,78
252,65,79
252,65,80
252,65,81
252,65,82
252,65,83
252,66,68
252,66,69
252,66,70
252,66,71
252,66,72
252,66,81
252,66,82
252,66,83
252,66,84
252,67,67
252,67,68
252,67,69
252,67,70
252,67,71
252,67,82
252,67,83
252,67,84
252,67,85
252,68,66
252,68,67
252,68,68
252,68,84
252,68,85
252,68,86
252,69,65
252,69,66
252,69,67
252,69,68
252,69,85
252,69,86
252,69,87
252,70,65
252,70,66
252,70,67
252,70,85
252,70,86
252,70,87
252,70,88
252,71,65
252,71,66
252,71,86
252,71,87
252,71,88
252,72,64
252,72,65
252,72,66
252,72,87
252,72,88
252,73,64
252,73,65
252,73,66
252,73,87
252,73,88
252,74,64
252,74,65
252,74,87
252,74,88
252,74,89
252,75,64
252,75,65
252,75,88
252,75,89
252,76,64
252,76,65
252,76,88
252,76,89
252,77,64
252,77,65
252,77,88
252,77,89
252,78,64
252,78,65
252,78,88
252,78,89
252,79,64
252,79,65
252,79,87
252,79,88
252,79,89
252,80,64
252,80,65
252,80,66
252,80,87
252,80,88
252,81,64
252,81,65
252,81,66
252,81,86
252,81,87
252,81,88
252,82,65
252,82,66
252,82,67
252,82,86
252,82,87
252,82,88
252,83,65
252,83,66
252,83,67
252,83,85
252,83,86
252,83,87
252,84,66
252,84,67
252,84,68
252,84,84
252,84,85
252,84,86
252,84,87
252,85,67
252,85,68
252,85,69
252,85,83
252,85,84
252,85,85
252,85,86
252,86,67
252,86,68
252,86,69
252,86,70
252,86,71
252,86,82
252,86,83
252,86,84
252,86,85
252,87,68
252,87,69
252,87,70
252,87,71
252,87,72
252,87,73
252,87,79
252,87,80
252,87,81
252,87,82
252,87,83
252,87,84
252,88,70
252,88,71
252,88,72
252,88,73
252,88,74
252,88,75
252,88,76
252,88,77
252,88,78
252,88,79
252,88,80
252,88,81
252,88,82
252,89,73
252,89,74
252,89,75
252,89,76
252,89,77
252,89,78
252,89,79
252,89,80
253,64,72
253,64,73
253,64,74
253,64,75
253,64,76
253,64,77
253,64,78
253,64,79
253,64,80
253,64,81
253,65,69
253,65,70
253,65,71
253,65,72
253,65,73
253,65,74
253,65,75
253,65,76
253,65,77
253,65,78
253,65,79
253,65,80
253,65,81
253,65,82
253,65,83
253,66,68
253,66,69
253,66,70
253,66,71
253,66,72
253,66,81
253,66,82
253,66,83
253,66,84
253,67,67
253,67,68
253,67,69
253,67,70
253,67,71
253,67,82
253,67,83
253,67,84
253,67,85
253,68,66
253,68,67
253,68,68
253,68,84
253,68,85
253,68,86
253,69,65
253,69,66
253,69,67
253,69,68
253,69,85
253,69,86
253,69,87
253,70,65
253,70,66
253,70,67
253,70,85
253,70,86
253,70,87
253,70,88
253,71,65
253,71,66
253,71,86
253,71,87
253,71,88
253,72,64
253,72,65
253,72,66
253,72,87
253,72,88
253,73,64
253,73,65
253,73,66
253,73,87
253,73,88
253,74,64
253,74,65
253,74,87
253,74,88
253,74,89
253,75,64
253,75,65
253,75,88
253,75,89
253,76,64
253,76,65
253,76,88
253,76,89
253,77,64
253,77,65
253,77,88
253,77,89
253,78,64
253,78,65
253,78,88
253,78,89
253,79,64
253,79,65
253,79,87
253,79,88
253,79,89
253,80,64
253,80,65
253,80,66
253,80,87
253,80,88
253,81,64
253,81,65
253,81,66
253,81,86
253,81,87
253,81,88
253,82,65
253,82,66
253,82,67
253,82,86
253,82,87
253,82,88
253,83,65
253,83,66
253,83,67
253,83,85
253,83,86
253,83,87
253,84,66
253,84,67
253,84,68
253,84,84
253,84,85
253,84,86
253,84,87
253,85,67
253,85,68
253,85,69
253,85,83
253,85,84
253,85,85
253,85,86
253,86,67
253,86,68
253,86,69
253,86,70
253,86,71
253,86,82
253,86,83
253,86,84
253,86,85
253,87,68
253,87,69
253,87,70
253,87,71
253,87,72
253,87,73
253,87,79
253,87,80
253,87,81
253,87,82
253,87,83
253,87,84
253,88,70
253,88,71
253,88,72
253,88,73
253,88,74
253,88,75
253,88,76
253,88,77
253,88,78
253,88,79
253,88,80
253,88,81
253,88,82
253,89,73
253,89,74
253,89,75
253,89,76
253,89,77
253,89,78
253,89,79
253,89,80
254,64,72
254,64,73
254,64,74
254,64,75
254,64,76
254,64,77
254,64,78
254,64,79
254,64,80
254,64,81
254,65,69
254,65,70
254,65,71
254,65,72
254,65,73
254,65,74
254,65,75
254,65,76
254,65,77
254,65,78
254,65,79
254,65,80
254,65,81
254,65,82
254,65,83
254,66,68
254,66,69
254,66,70
254,66,71
254,66,72
254,66,81
254,66,82
254,66,83
254,66,84
254,67,67
254,67,68
254,67,69
254,67,70
254,67,71
254,67,82
254,67,83
254,67,84
254,67,85
254,68,66
254,68,67
254,68,68
254,68,84
254,68,85
254,68,86
254,69,65
254,69,66
254,69,67
254,69,68
254,69,85
254,69,86
254,69,87
254,70,65
254,70,66
254,70,67
254,70,85
254,70,86
254,70,87
254,70,88
254,71,65
254,71,66
254,71,86
254,71,87
254,71,88
254,72,64
254,72,65
254,72,66
254,72,87
254,72,88
254,73,64
254,73,65
254,73,66
254,73,87
254,73,88
254,74,64
254,74,65
254,74,87
254,74,88
254,74,89
254,75,64
254,75,65
254,75,88
254,75,89
254,76,64
254,76,65
254,76,88
254,76,89
254,77,64
254,77,65
254,77,88
254,77,89
254,78,64
254,78,65
254,78,88
254,78,89
254,79,64
254,79,65
254,79,87
254,79,88
254,79,89
254,80,64
254,80,65
254,80,66
254,80,87
254,80,88
254,81,64
254,81,65
254,81,66
254,81,86
254,81,87
254,81,88
254,82,65
254,82,66
254,82,67
254,82,86
254,82,87
254,82,88
254,83,65
254,83,66
254,83,67
254,83,85
254,83,86
254,83,87
254,84,66
254,84,67
254,84,68
254,84,84
254,84,85
254,84,86
254,84,87
254,85,67
254,85,68
254,85,69
254,85,83
254,85,84
254,85,85
254,85,86
254,86,67
254,86,68
254,86,69
254,86,70
254,86,71
254,86,82
254,86,83
254,86,84
254,86,85
254,87,68
254,87,69
254,87,70
254,87,71
254,87,72
254,87,73
254,87,79
254,87,80
254,87,81
254,87,82
254,87,83
254,87,84
254,88,70
254,88,71
254,88,72
254,88,73
254,88,74
254,88,75
254,88,76
254,88,77
254,88,78
254,88,79
254,88,80
254,88,81
254,88,82
254,89,73
254,89,74
254,89,75
254,89,76
254,89,77
254,89,78
254,89,79
254,89,80
255,64,72
255,64,73
255,64,74
255,64,75
255,64,76
255,64,77
255,64,78
255,64,79
255,64,80
255,64,81
255,65,69
255,65,70
255,65,71
255,65,72
255,65,73
255,65,74
255,65,75
255,65,76
255,65,77
255,65,78
255,65,79
255,65,80
255,65,81
255,65,82
255,65,83
255,66,68
255,66,69
255,66,70
255,66,71
255,66,72
255,66,81
255,66,82
255,66,83
255,66,84
255,67,67
255,67,68
255,67,69
255,67,70
255,67,71
255,67,82
255,67,83
255,67,84
255,67,85
255,68,66
255,68,67
255,68,68
255,68,84
255,68,85
255,68,86
255,69,65
255,69,66
255,69,67
255,69,68
255,69,85
255,69,86
255,69,87
255,70,65
255,70,66
255,70,67
255,70,85
255,70,86
255,70,87
255,70,88
255,71,65
255,71,66
255,71,86
255,71,87
255,71,88
255,72,64
255,72,65
255,72,66
255,72,87
255,72,88
255,73,64
255,73,65
255,73,66
255,73,87
255,73,88
255,74,64
255,74,65
255,74,87
255,74,88
255,74,89
255,75,64
255,75,65
255,75,88
255,75,89
255,76,64
255,76,65
255,76,88
255,76,89
255,77,64
255,77,65
255,77,88
255,77,89
255,78,64
255,78,65
255,78,88
255,78,89
255,79,64
255,79,65
255,79,87
255,79,88
255,79,89
255,80,64
255,80,65
255,80,66
255,80,87
255,80,88
255,81,64
255,81,65
255,81,66
255,81,86
255,81,87
255,81,88
255,82,65
255,82,66
255,82,67
255,82,86
255,82,87
255,82,88
255,83,65
255,83,66
255,83,67
255,83,85
255,83,86
255,83,87
255,84,66
255,84,67
