x,y,z
94.0,58.0,66.0
94.0,58.0,88.0
94.0,58.0,110.0
94.0,58.0,114.0
94.0,58.0,118.0
94.0,58.0,126.0
94.0,58.0,132.0
94.0,58.0,134.0
94.0,60.0,42.0
94.0,60.0,64.0
94.0,60.0,66.0
94.0,60.0,88.0
94.0,60.0,110.0
94.0,60.0,114.0
94.0,60.0,118.0
94.0,60.0,126.0
94.0,60.0,132.0
94.0,60.0,134.0
94.0,62.0,42.0
94.0,62.0,64.0
94.0,62.0,66.0
94.0,62.0,88.0
94.0,62.0,110.0
94.0,62.0,114.0
94.0,62.0,118.0
94.0,62.0,126.0
94.0,62.0,132.0
94.0,62.0,134.0
94.0,64.0,42.0
94.0,64.0,64.0
94.0,64.0,66.0
94.0,64.0,88.0
94.0,64.0,110.0
94.0,64.0,114.0
94.0,64.0,118.0
94.0,64.0,126.0
94.0,64.0,132.0
94.0,64.0,134.0
94.0,66.0,42.0
94.0,66.0,64.0
94.0,66.0,66.0
94.0,66.0,88.0
94.0,66.0,110.0
94.0,66.0,114.0
94.0,66.0,118.0
94.0,66.0,126.0
94.0,66.0,132.0
94.0,66.0,134.0
94.0,68.0,42.0
94.0,68.0,64.0
94.0,68.0,66.0
94.0,68.0,88.0
94.0,68.0,110.0
94.0,68.0,114.0
94.0,68.0,118.0
94.0,68.0,126.0
94.0,68.0,132.0
94.0,68.0,134.0
94.0,70.0,42.0
94.0,70.0,64.0
94.0,70.0,66.0
94.0,70.0,88.0
94.0,70.0,110.0
94.0,70.0,114.0
94.0,70.0,118.0
94.0,70.0,126.0
94.0,70.0,132.0
94.0,70.0,134.0
94.0,72.0,42.0
94.0,72.0,64.0
94.0,72.0,66.0
94.0,72.0,88.0
94.0,72.0,110.0
94.0,72.0,114.0
94.0,72.0,118.0
94.0,72.0,126.0
94.0,72.0,132.0
94.0,72.0,134.0
94.0,74.0,42.0
94.0,74.0,64.0
94.0,74.0,66.0
94.0,74.0,88.0
94.0,74.0,110.0
94.0,74.0,114.0
94.0,74.0,118.0
94.0,74.0,126.0
94.0,74.0,132.0
94.0,74.0,134.0
94.0,76.0,42.0
94.0,76.0,64.0
94.0,76.0,66.0
94.0,76.0,88.0
94.0,76.0,110.0
94.0,76.0,114.0
94.0,76.0,118.0
94.0,76.0,126.0
94.0,76.0,132.0
94.0,76.0,134.0
94.0,78.0,42.0
94.0,78.0,64.0
94.0,78.0,66.0
94.0,78.0,88.0
94.0,78.0,110.0
94.0,78.0,114.0
94.0,78.0,118.0
94.0,78.0,126.0
94.0,78.0,132.0
94.0,78.0,134.0
94.0,80.0,42.0
94.0,80.0,64.0
94.0,80.0,66.0
94.0,80.0,88.0
94.0,80.0,110.0
94.0,80.0,114.0
94.0,80.0,118.0
94.0,80.0,126.0
94.0,80.0,132.0
94.0,80.0,134.0
94.0,82.0,42.0
94.0,82.0,64.0
94.0,82.0,66.0
94.0,82.0,88.0
94.0,82.0,110.0
94.0,82.0,114.0
94.0,82.0,118.0
94.0,82.0,126.0
94.0,82.0,132.0
94.0,82.0,134.0
94.0,84.0,42.0
94.0,84.0,64.0
94.0,84.0,66.0
94.0,84.0,88.0
94.0,84.0,110.0
94.0,84.0,114.0
94.0,84.0,118.0
94.0,84.0,126.0
94.0,84.0,132.0
94.0,84.0,134.0
94.0,86.0,42.0
94.0,86.0,64.0
94.0,86.0,66.0
94.0,86.0,88.0
94.0,86.0,110.0
94.0,86.0,114.0
94.0,86.0,118.0
94.0,86.0,126.0
94.0,86.0,132.0
94.0,86.0,134.0
94.0,88.0,42.0
94.0,88.0,64.0
94.0,88.0,66.0
94.0,88.0,88.0
94.0,88.0,110.0
94.0,88.0,114.0
94.0,88.0,118.0
94.0,88.0,126.0
94.0,88.0,132.0
94.0,88.0,134.0
94.0,90.0,42.0
94.0,90.0,64.0
94.0,90.0,66.0
94.0,90.0,88.0
94.0,90.0,110.0
94.0,90.0,114.0
94.0,90.0,118.0
94.0,90.0,126.0
94.0,90.0,132.0
94.0,90.0,134.0
94.0,92.0,42.0
94.0,92.0,64.0
94.0,92.0,66.0
94.0,92.0,88.0
94.0,92.0,110.0
94.0,92.0,114.0
94.0,92.0,118.0
94.0,92.0,126.0
94.0,92.0,132.0
94.0,92.0,134.0
94.0,94.0,42.0
94.0,94.0,64.0
94.0,94.0,66.0
94.0,94.0,88.0
94.0,94.0,110.0
94.0,94.0,114.0
94.0,94.0,118.0
94.0,94.0,126.0
94.0,94.0,132.0
94.0,94.0,134.0
94.0,96.0,42.0
94.0,96.0,64.0
94.0,96.0,66.0
94.0,96.0,88.0
94.0,96.0,110.0
94.0,96.0,114.0
94.0,96.0,118.0
94.0,96.0,126.0
94.0,96.0,132.0
94.0,96.0,134.0
94.0,98.0,42.0
94.0,98.0,64.0
94.0,98.0,66.0
94.0,98.0,88.0
94.0,98.0,110.0
94.0,98.0,114.0
94.0,98.0,118.0
94.0,98.0,126.0
94.0,98.0,132.0
94.0,98.0,134.0
94.0,100.0,42.0
94.0,100.0,44.0
94.0,100.0,46.0
94.0,100.0,48.0
94.0,100.0,50.0
94.0,100.0,52.0
94.0,100.0,54.0
94.0,100.0,56.0
94.0,100.0,58.0
94.0,100.0,60.0
94.0,100.0,62.0
94.0,100.0,64.0
94.0,100.0,66.0
94.0,100.0,88.0
94.0,100.0,90.0
94.0,100.0,92.0
94.0,100.0,94.0
94.0,100.0,96.0
94.0,100.0,98.0
94.0,100.0,100.0
94.0,100.0,102.0
94.0,100.0,104.0
94.0,100.0,106.0
94.0,100.0,108.0
94.0,100.0,110.0
94.0,100.0,114.0
94.0,100.0,118.0
94.0,100.0,126.0
94.0,100.0,132.0
94.0,100.0,134.0
94.0,102.0,114.0
94.0,102.0,118.0
94.0,102.0,126.0
94.0,102.0,132.0
94.0,102.0,134.0
94.0,104.0,114.0
94.0,104.0,116.0
94.0,104.0,118.0
94.0,104.0,126.0
94.0,104.0,132.0
94.0,104.0,134.0
94.0,106.0,132.0
94.0,106.0,134.0
94.0,108.0,132.0
94.0,108.0,134.0
94.0,110.0,132.0
94.0,110.0,134.0
96.0,42.0,132.0
96.0,42.0,134.0
96.0,44.0,132.0
96.0,44.0,134.0
96.0,46.0,132.0
96.0,46.0,134.0
96.0,48.0,114.0
96.0,48.0,116.0
96.0,48.0,118.0
96.0,48.0,132.0
96.0,48.0,134.0
96.0,50.0,114.0
96.0,50.0,118.0
96.0,50.0,132.0
96.0,50.0,134.0
96.0,52.0,42.0
96.0,52.0,44.0
96.0,52.0,46.0
96.0,52.0,48.0
96.0,52.0,50.0
96.0,52.0,52.0
96.0,52.0,54.0
96.0,52.0,56.0
96.0,52.0,58.0
96.0,52.0,60.0
96.0,52.0,62.0
96.0,52.0,64.0
96.0,52.0,66.0
96.0,52.0,86.0
96.0,52.0,88.0
96.0,52.0,90.0
96.0,52.0,92.0
96.0,52.0,94.0
96.0,52.0,96.0
96.0,52.0,98.0
96.0,52.0,100.0
96.0,52.0,102.0
96.0,52.0,104.0
96.0,52.0,106.0
96.0,52.0,108.0
96.0,52.0,110.0
96.0,52.0,114.0
96.0,52.0,118.0
96.0,52.0,132.0
96.0,52.0,134.0
96.0,54.0,42.0
96.0,54.0,66.0
96.0,54.0,86.0
96.0,54.0,110.0
96.0,54.0,114.0
96.0,54.0,118.0
96.0,54.0,132.0
96.0,54.0,134.0
96.0,56.0,42.0
96.0,56.0,66.0
96.0,56.0,86.0
96.0,56.0,110.0
96.0,56.0,114.0
96.0,56.0,118.0
96.0,56.0,132.0
96.0,56.0,134.0
96.0,58.0,42.0
96.0,58.0,66.0
96.0,58.0,86.0
96.0,58.0,110.0
96.0,58.0,114.0
96.0,58.0,118.0
96.0,58.0,132.0
96.0,58.0,134.0
96.0,60.0,42.0
96.0,60.0,66.0
96.0,60.0,86.0
96.0,60.0,110.0
96.0,60.0,114.0
96.0,60.0,118.0
96.0,60.0,132.0
96.0,60.0,134.0
96.0,62.0,42.0
96.0,62.0,66.0
96.0,62.0,86.0
96.0,62.0,110.0
96.0,62.0,114.0
96.0,62.0,118.0
96.0,62.0,132.0
96.0,62.0,134.0
96.0,64.0,42.0
96.0,64.0,66.0
96.0,64.0,86.0
96.0,64.0,110.0
96.0,64.0,114.0
96.0,64.0,118.0
96.0,64.0,132.0
96.0,64.0,134.0
96.0,66.0,42.0
96.0,66.0,66.0
96.0,66.0,86.0
96.0,66.0,110.0
96.0,66.0,114.0
96.0,66.0,118.0
96.0,66.0,132.0
96.0,66.0,134.0
96.0,68.0,42.0
96.0,68.0,66.0
96.0,68.0,86.0
96.0,68.0,110.0
96.0,68.0,114.0
96.0,68.0,118.0
96.0,68.0,132.0
96.0,68.0,134.0
96.0,70.0,42.0
96.0,70.0,66.0
96.0,70.0,86.0
96.0,70.0,110.0
96.0,70.0,114.0
96.0,70.0,118.0
96.0,70.0,132.0
96.0,70.0,134.0
96.0,72.0,42.0
96.0,72.0,66.0
96.0,72.0,86.0
96.0,72.0,110.0
96.0,72.0,114.0
96.0,72.0,118.0
96.0,72.0,132.0
96.0,72.0,134.0
96.0,74.0,42.0
96.0,74.0,66.0
96.0,74.0,86.0
96.0,74.0,110.0
96.0,74.0,114.0
96.0,74.0,118.0
96.0,74.0,132.0
96.0,74.0,134.0
96.0,76.0,42.0
96.0,76.0,66.0
96.0,76.0,86.0
96.0,76.0,110.0
96.0,76.0,114.0
96.0,76.0,118.0
96.0,76.0,132.0
96.0,76.0,134.0
96.0,78.0,42.0
96.0,78.0,66.0
96.0,78.0,86.0
96.0,78.0,110.0
96.0,78.0,114.0
96.0,78.0,118.0
96.0,78.0,132.0
96.0,78.0,134.0
96.0,80.0,42.0
96.0,80.0,66.0
96.0,80.0,86.0
96.0,80.0,110.0
96.0,80.0,114.0
96.0,80.0,118.0
96.0,80.0,132.0
96.0,80.0,134.0
96.0,82.0,42.0
96.0,82.0,66.0
96.0,82.0,86.0
96.0,82.0,110.0
96.0,82.0,114.0
96.0,82.0,118.0
96.0,82.0,132.0
96.0,82.0,134.0
96.0,84.0,42.0
96.0,84.0,66.0
96.0,84.0,86.0
96.0,84.0,110.0
96.0,84.0,114.0
96.0,84.0,118.0
96.0,84.0,132.0
96.0,84.0,134.0
96.0,86.0,42.0
96.0,86.0,66.0
96.0,86.0,86.0
96.0,86.0,110.0
96.0,86.0,114.0
96.0,86.0,118.0
96.0,86.0,132.0
96.0,86.0,134.0
96.0,88.0,42.0
96.0,88.0,66.0
96.0,88.0,86.0
96.0,88.0,110.0
96.0,88.0,114.0
96.0,88.0,118.0
96.0,88.0,132.0
96.0,88.0,134.0
96.0,90.0,42.0
96.0,90.0,66.0
96.0,90.0,86.0
96.0,90.0,110.0
96.0,90.0,114.0
96.0,90.0,118.0
96.0,90.0,132.0
96.0,90.0,134.0
96.0,92.0,42.0
96.0,92.0,66.0
96.0,92.0,86.0
96.0,92.0,110.0
96.0,92.0,114.0
96.0,92.0,118.0
96.0,92.0,132.0
96.0,92.0,134.0
96.0,94.0,42.0
96.0,94.0,66.0
96.0,94.0,86.0
96.0,94.0,110.0
96.0,94.0,114.0
96.0,94.0,118.0
96.0,94.0,132.0
96.0,94.0,134.0
96.0,96.0,42.0
96.0,96.0,66.0
96.0,96.0,86.0
96.0,96.0,110.0
96.0,96.0,114.0
96.0,96.0,118.0
96.0,96.0,132.0
96.0,96.0,134.0
96.0,98.0,42.0
96.0,98.0,66.0
96.0,98.0,86.0
96.0,98.0,110.0
96.0,98.0,114.0
96.0,98.0,118.0
96.0,98.0,132.0
96.0,98.0,134.0
96.0,100.0,42.0
96.0,100.0,44.0
96.0,100.0,46.0
96.0,100.0,48.0
96.0,100.0,50.0
96.0,100.0,52.0
96.0,100.0,54.0
96.0,100.0,56.0
96.0,100.0,58.0
96.0,100.0,60.0
96.0,100.0,62.0
96.0,100.0,64.0
96.0,100.0,66.0
96.0,100.0,86.0
96.0,100.0,88.0
96.0,100.0,90.0
96.0,100.0,92.0
96.0,100.0,94.0
96.0,100.0,96.0
96.0,100.0,98.0
96.0,100.0,100.0
96.0,100.0,102.0
96.0,100.0,104.0
96.0,100.0,106.0
96.0,100.0,108.0
96.0,100.0,110.0
96.0,100.0,114.0
96.0,100.0,118.0
96.0,100.0,132.0
96.0,100.0,134.0
96.0,102.0,114.0
96.0,102.0,118.0
96.0,102.0,132.0
96.0,102.0,134.0
96.0,104.0,114.0
96.0,104.0,116.0
96.0,104.0,118.0
96.0,104.0,132.0
96.0,104.0,134.0
96.0,106.0,132.0
96.0,106.0,134.0
96.0,108.0,132.0
96.0,108.0,134.0
96.0,110.0,132.0
96.0,110.0,134.0
98.0,42.0,132.0
98.0,42.0,134.0
98.0,44.0,132.0
98.0,44.0,134.0
98.0,46.0,132.0
98.0,46.0,134.0
98.0,48.0,114.0
98.0,48.0,116.0
98.0,48.0,118.0
98.0,48.0,132.0
98.0,48.0,134.0
98.0,50.0,114.0
98.0,50.0,118.0
98.0,50.0,132.0
98.0,50.0,134.0
98.0,52.0,42.0
98.0,52.0,44.0
98.0,52.0,46.0
98.0,52.0,48.0
98.0,52.0,50.0
98.0,52.0,52.0
98.0,52.0,54.0
98.0,52.0,56.0
98.0,52.0,58.0
98.0,52.0,60.0
98.0,52.0,62.0
98.0,52.0,64.0
98.0,52.0,66.0
98.0,52.0,86.0
98.0,52.0,88.0
98.0,52.0,90.0
98.0,52.0,92.0
98.0,52.0,94.0
98.0,52.0,96.0
98.0,52.0,98.0
98.0,52.0,100.0
98.0,52.0,102.0
98.0,52.0,104.0
98.0,52.0,106.0
98.0,52.0,108.0
98.0,52.0,110.0
98.0,52.0,114.0
98.0,52.0,118.0
98.0,52.0,132.0
98.0,52.0,134.0
98.0,54.0,42.0
98.0,54.0,66.0
98.0,54.0,86.0
98.0,54.0,110.0
98.0,54.0,114.0
98.0,54.0,118.0
98.0,54.0,132.0
98.0,54.0,134.0
98.0,56.0,42.0
98.0,56.0,66.0
98.0,56.0,86.0
98.0,56.0,110.0
98.0,56.0,114.0
98.0,56.0,118.0
98.0,56.0,132.0
98.0,56.0,134.0
98.0,58.0,42.0
98.0,58.0,66.0
98.0,58.0,86.0
98.0,58.0,110.0
98.0,58.0,114.0
98.0,58.0,118.0
98.0,58.0,132.0
98.0,58.0,134.0
98.0,60.0,42.0
98.0,60.0,66.0
98.0,60.0,86.0
98.0,60.0,110.0
98.0,60.0,114.0
98.0,60.0,118.0
98.0,60.0,132.0
98.0,60.0,134.0
98.0,62.0,42.0
98.0,62.0,66.0
98.0,62.0,86.0
98.0,62.0,110.0
98.0,62.0,114.0
98.0,62.0,118.0
98.0,62.0,132.0
98.0,62.0,134.0
98.0,64.0,42.0
98.0,64.0,66.0
98.0,64.0,86.0
98.0,64.0,110.0
98.0,64.0,114.0
98.0,64.0,118.0
98.0,64.0,132.0
98.0,64.0,134.0
98.0,66.0,42.0
98.0,66.0,66.0
98.0,66.0,86.0
98.0,66.0,110.0
98.0,66.0,114.0
98.0,66.0,118.0
98.0,66.0,132.0
98.0,66.0,134.0
98.0,68.0,42.0
98.0,68.0,66.0
98.0,68.0,86.0
98.0,68.0,110.0
98.0,68.0,114.0
98.0,68.0,118.0
98.0,68.0,132.0
98.0,68.0,134.0
98.0,70.0,42.0
98.0,70.0,66.0
98.0,70.0,86.0
98.0,70.0,110.0
98.0,70.0,114.0
98.0,70.0,118.0
98.0,70.0,132.0
98.0,70.0,134.0
98.0,72.0,42.0
98.0,72.0,66.0
98.0,72.0,86.0
98.0,72.0,110.0
98.0,72.0,114.0
98.0,72.0,118.0
98.0,72.0,132.0
98.0,72.0,134.0
98.0,74.0,42.0
98.0,74.0,66.0
98.0,74.0,86.0
98.0,74.0,110.0
98.0,74.0,114.0
98.0,74.0,118.0
98.0,74.0,132.0
98.0,74.0,134.0
98.0,76.0,42.0
98.0,76.0,66.0
98.0,76.0,86.0
98.0,76.0,110.0
98.0,76.0,114.0
98.0,76.0,118.0
98.0,76.0,132.0
98.0,76.0,134.0
98.0,78.0,42.0
98.0,78.0,66.0
98.0,78.0,86.0
98.0,78.0,110.0
98.0,78.0,114.0
98.0,78.0,118.0
98.0,78.0,132.0
98.0,78.0,134.0
98.0,80.0,42.0
98.0,80.0,66.0
98.0,80.0,86.0
98.0,80.0,110.0
98.0,80.0,114.0
98.0,80.0,118.0
98.0,80.0,132.0
98.0,80.0,134.0
98.0,82.0,42.0
98.0,82.0,66.0
98.0,82.0,86.0
98.0,82.0,110.0
98.0,82.0,114.0
98.0,82.0,118.0
98.0,82.0,132.0
98.0,82.0,134.0
98.0,84.0,42.0
98.0,84.0,66.0
98.0,84.0,86.0
98.0,84.0,110.0
98.0,84.0,114.0
98.0,84.0,118.0
98.0,84.0,132.0
98.0,84.0,134.0
98.0,86.0,42.0
98.0,86.0,66.0
98.0,86.0,86.0
98.0,86.0,110.0
98.0,86.0,114.0
98.0,86.0,118.0
98.0,86.0,132.0
98.0,86.0,134.0
98.0,88.0,42.0
98.0,88.0,66.0
98.0,88.0,86.0
98.0,88.0,110.0
98.0,88.0,114.0
98.0,88.0,118.0
98.0,88.0,132.0
98.0,88.0,134.0
98.0,90.0,42.0
98.0,90.0,66.0
98.0,90.0,86.0
98.0,90.0,110.0
98.0,90.0,114.0
98.0,90.0,118.0
98.0,90.0,132.0
98.0,90.0,134.0
98.0,92.0,42.0
98.0,92.0,66.0
98.0,92.0,86.0
98.0,92.0,110.0
98.0,92.0,114.0
98.0,92.0,118.0
98.0,92.0,132.0
98.0,92.0,134.0
98.0,94.0,42.0
98.0,94.0,66.0
98.0,94.0,86.0
98.0,94.0,110.0
98.0,94.0,114.0
98.0,94.0,118.0
98.0,94.0,132.0
98.0,94.0,134.0
98.0,96.0,42.0
98.0,96.0,66.0
98.0,96.0,86.0
98.0,96.0,110.0
98.0,96.0,114.0
98.0,96.0,118.0
98.0,96.0,132.0
98.0,96.0,134.0
98.0,98.0,42.0
98.0,98.0,66.0
98.0,98.0,86.0
98.0,98.0,110.0
98.0,98.0,114.0
98.0,98.0,118.0
98.0,98.0,132.0
98.0,98.0,134.0
98.0,100.0,42.0
98.0,100.0,44.0
98.0,100.0,46.0
98.0,100.0,48.0
98.0,100.0,50.0
98.0,100.0,52.0
98.0,100.0,54.0
98.0,100.0,56.0
98.0,100.0,58.0
98.0,100.0,60.0
98.0,100.0,62.0
98.0,100.0,64.0
98.0,100.0,66.0
98.0,100.0,86.0
98.0,100.0,88.0
98.0,100.0,90.0
98.0,100.0,92.0
98.0,100.0,94.0
98.0,100.0,96.0
98.0,100.0,98.0
98.0,100.0,100.0
98.0,100.0,102.0
98.0,100.0,104.0
98.0,100.0,106.0
98.0,100.0,108.0
98.0,100.0,110.0
98.0,100.0,114.0
98.0,100.0,118.0
98.0,100.0,132.0
98.0,100.0,134.0
98.0,102.0,114.0
98.0,102.0,118.0
98.0,102.0,132.0
98.0,102.0,134.0
98.0,104.0,114.0
98.0,104.0,116.0
98.0,104.0,118.0
98.0,104.0,132.0
98.0,104.0,134.0
98.0,106.0,132.0
98.0,106.0,134.0
98.0,108.0,132.0
98.0,108.0,134.0
98.0,110.0,132.0
98.0,110.0,134.0
100.0,42.0,132.0
100.0,42.0,134.0
100.0,44.0,132.0
100.0,44.0,134.0
100.0,46.0,132.0
100.0,46.0,134.0
100.0,48.0,114.0
100.0,48.0,116.0
100.0,48.0,118.0
100.0,48.0,132.0
100.0,48.0,134.0
100.0,50.0,114.0
100.0,50.0,118.0
100.0,50.0,132.0
100.0,50.0,134.0
100.0,52.0,42.0
100.0,52.0,44.0
100.0,52.0,46.0
100.0,52.0,48.0
100.0,52.0,50.0
100.0,52.0,52.0
100.0,52.0,54.0
100.0,52.0,56.0
100.0,52.0,58.0
100.0,52.0,60.0
100.0,52.0,62.0
100.0,52.0,64.0
100.0,52.0,66.0
100.0,52.0,68.0
100.0,52.0,84.0
100.0,52.0,86.0
100.0,52.0,88.0
100.0,52.0,90.0
100.0,52.0,92.0
100.0,52.0,94.0
100.0,52.0,96.0
100.0,52.0,98.0
100.0,52.0,100.0
100.0,52.0,102.0
100.0,52.0,104.0
100.0,52.0,106.0
100.0,52.0,108.0
100.0,52.0,110.0
100.0,52.0,114.0
100.0,52.0,118.0
100.0,52.0,132.0
100.0,52.0,134.0
100.0,54.0,42.0
100.0,54.0,68.0
100.0,54.0,84.0
100.0,54.0,86.0
100.0,54.0,110.0
100.0,54.0,114.0
100.0,54.0,118.0
100.0,54.0,132.0
100.0,54.0,134.0
100.0,56.0,42.0
100.0,56.0,68.0
100.0,56.0,84.0
100.0,56.0,86.0
100.0,56.0,110.0
100.0,56.0,114.0
100.0,56.0,118.0
100.0,56.0,132.0
100.0,56.0,134.0
100.0,58.0,42.0
100.0,58.0,68.0
100.0,58.0,84.0
100.0,58.0,86.0
100.0,58.0,110.0
100.0,58.0,114.0
100.0,58.0,118.0
100.0,58.0,132.0
100.0,58.0,134.0
100.0,60.0,42.0
100.0,60.0,68.0
100.0,60.0,84.0
100.0,60.0,86.0
100.0,60.0,110.0
100.0,60.0,114.0
100.0,60.0,118.0
100.0,60.0,132.0
100.0,60.0,134.0
100.0,62.0,42.0
100.0,62.0,68.0
100.0,62.0,84.0
100.0,62.0,86.0
100.0,62.0,110.0
100.0,62.0,114.0
100.0,62.0,118.0
100.0,62.0,132.0
100.0,62.0,134.0
100.0,64.0,42.0
100.0,64.0,68.0
100.0,64.0,84.0
100.0,64.0,86.0
100.0,64.0,110.0
100.0,64.0,114.0
100.0,64.0,118.0
100.0,64.0,132.0
100.0,64.0,134.0
100.0,66.0,42.0
100.0,66.0,68.0
100.0,66.0,84.0
100.0,66.0,86.0
100.0,66.0,110.0
100.0,66.0,114.0
100.0,66.0,118.0
100.0,66.0,132.0
100.0,66.0,134.0
100.0,68.0,42.0
100.0,68.0,68.0
100.0,68.0,84.0
100.0,68.0,86.0
100.0,68.0,110.0
100.0,68.0,114.0
100.0,68.0,118.0
100.0,68.0,132.0
100.0,68.0,134.0
100.0,70.0,42.0
100.0,70.0,68.0
100.0,70.0,84.0
100.0,70.0,86.0
100.0,70.0,110.0
100.0,70.0,114.0
100.0,70.0,118.0
100.0,70.0,132.0
100.0,70.0,134.0
100.0,72.0,42.0
100.0,72.0,68.0
100.0,72.0,84.0
100.0,72.0,86.0
100.0,72.0,110.0
100.0,72.0,114.0
100.0,72.0,118.0
100.0,72.0,132.0
100.0,72.0,134.0
100.0,74.0,42.0
100.0,74.0,68.0
100.0,74.0,84.0
100.0,74.0,86.0
100.0,74.0,110.0
100.0,74.0,114.0
100.0,74.0,118.0
100.0,74.0,132.0
100.0,74.0,134.0
100.0,76.0,42.0
100.0,76.0,68.0
100.0,76.0,84.0
100.0,76.0,86.0
100.0,76.0,110.0
100.0,76.0,114.0
100.0,76.0,118.0
100.0,76.0,132.0
100.0,76.0,134.0
100.0,78.0,42.0
100.0,78.0,68.0
100.0,78.0,84.0
100.0,78.0,86.0
100.0,78.0,110.0
100.0,78.0,114.0
100.0,78.0,118.0
100.0,78.0,132.0
100.0,78.0,134.0
100.0,80.0,42.0
100.0,80.0,68.0
100.0,80.0,84.0
100.0,80.0,86.0
100.0,80.0,110.0
100.0,80.0,114.0
100.0,80.0,118.0
100.0,80.0,132.0
100.0,80.0,134.0
100.0,82.0,42.0
100.0,82.0,68.0
100.0,82.0,84.0
100.0,82.0,86.0
100.0,82.0,110.0
100.0,82.0,114.0
100.0,82.0,118.0
100.0,82.0,132.0
100.0,82.0,134.0
100.0,84.0,42.0
100.0,84.0,68.0
100.0,84.0,84.0
100.0,84.0,86.0
100.0,84.0,110.0
100.0,84.0,114.0
100.0,84.0,118.0
100.0,84.0,132.0
100.0,84.0,134.0
100.0,86.0,42.0
100.0,86.0,68.0
100.0,86.0,84.0
100.0,86.0,86.0
100.0,86.0,110.0
100.0,86.0,114.0
100.0,86.0,118.0
100.0,86.0,132.0
100.0,86.0,134.0
100.0,88.0,42.0
100.0,88.0,68.0
100.0,88.0,84.0
100.0,88.0,86.0
100.0,88.0,110.0
100.0,88.0,114.0
100.0,88.0,118.0
100.0,88.0,132.0
100.0,88.0,134.0
100.0,90.0,42.0
100.0,90.0,68.0
100.0,90.0,84.0
100.0,90.0,86.0
100.0,90.0,110.0
100.0,90.0,114.0
100.0,90.0,118.0
100.0,90.0,132.0
100.0,90.0,134.0
100.0,92.0,42.0
100.0,92.0,68.0
100.0,92.0,84.0
100.0,92.0,86.0
100.0,92.0,110.0
100.0,92.0,114.0
100.0,92.0,118.0
100.0,92.0,132.0
100.0,92.0,134.0
100.0,94.0,42.0
100.0,94.0,68.0
100.0,94.0,84.0
100.0,94.0,86.0
100.0,94.0,110.0
100.0,94.0,114.0
100.0,94.0,118.0
100.0,94.0,132.0
100.0,94.0,134.0
100.0,96.0,42.0
100.0,96.0,68.0
100.0,96.0,84.0
100.0,96.0,86.0
100.0,96.0,110.0
100.0,96.0,114.0
100.0,96.0,118.0
100.0,96.0,132.0
100.0,96.0,134.0
100.0,98.0,42.0
100.0,98.0,68.0
100.0,98.0,84.0
100.0,98.0,86.0
100.0,98.0,110.0
100.0,98.0,114.0
100.0,98.0,118.0
100.0,98.0,132.0
100.0,98.0,134.0
100.0,100.0,42.0
100.0,100.0,44.0
100.0,100.0,46.0
100.0,100.0,48.0
100.0,100.0,50.0
100.0,100.0,52.0
100.0,100.0,54.0
100.0,100.0,56.0
100.0,100.0,58.0
100.0,100.0,60.0
100.0,100.0,62.0
100.0,100.0,64.0
100.0,100.0,66.0
100.0,100.0,68.0
100.0,100.0,84.0
100.0,100.0,86.0
100.0,100.0,88.0
100.0,100.0,90.0
100.0,100.0,92.0
100.0,100.0,94.0
100.0,100.0,96.0
100.0,100.0,98.0
100.0,100.0,100.0
100.0,100.0,102.0
100.0,100.0,104.0
100.0,100.0,106.0
100.0,100.0,108.0
100.0,100.0,110.0
100.0,100.0,114.0
100.0,100.0,118.0
100.0,100.0,132.0
100.0,100.0,134.0
100.0,102.0,114.0
100.0,102.0,118.0
100.0,102.0,132.0
100.0,102.0,134.0
100.0,104.0,114.0
100.0,104.0,116.0
100.0,104.0,118.0
100.0,104.0,132.0
100.0,104.0,134.0
100.0,106.0,132.0
100.0,106.0,134.0
100.0,108.0,132.0
100.0,108.0,134.0
100.0,110.0,132.0
100.0,110.0,134.0
102.0,48.0,114.0
102.0,48.0,116.0
102.0,48.0,118.0
102.0,50.0,114.0
102.0,50.0,118.0
102.0,52.0,42.0
102.0,52.0,44.0
102.0,52.0,46.0
102.0,52.0,48.0
102.0,52.0,50.0
102.0,52.0,52.0
102.0,52.0,54.0
102.0,52.0,56.0
102.0,52.0,58.0
102.0,52.0,60.0
102.0,52.0,62.0
102.0,52.0,64.0
102.0,52.0,66.0
102.0,52.0,68.0
102.0,52.0,84.0
102.0,52.0,86.0
102.0,52.0,88.0
102.0,52.0,90.0
102.0,52.0,92.0
102.0,52.0,94.0
102.0,52.0,96.0
102.0,52.0,98.0
102.0,52.0,100.0
102.0,52.0,102.0
102.0,52.0,104.0
102.0,52.0,106.0
102.0,52.0,108.0
102.0,52.0,110.0
102.0,52.0,114.0
102.0,52.0,118.0
102.0,54.0,42.0
102.0,54.0,68.0
102.0,54.0,84.0
102.0,54.0,110.0
102.0,54.0,114.0
102.0,54.0,118.0
102.0,56.0,42.0
102.0,56.0,68.0
102.0,56.0,84.0
102.0,56.0,110.0
102.0,56.0,114.0
102.0,56.0,118.0
102.0,58.0,42.0
102.0,58.0,68.0
102.0,58.0,84.0
102.0,58.0,110.0
102.0,58.0,114.0
102.0,58.0,118.0
102.0,60.0,42.0
102.0,60.0,68.0
102.0,60.0,84.0
102.0,60.0,110.0
102.0,60.0,114.0
102.0,60.0,118.0
102.0,62.0,42.0
102.0,62.0,68.0
102.0,62.0,84.0
